payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,Location,transtype,comment,Card Reference,reasoncode,sepaprovider,invoice #,payment #,Memo
14/10/2025,58072,58072-DDI00038,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,452.18,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDK95Z0277B9Q4546,2.0,,ch_3SI9f4GNUfzD46Hm0d5c54rA,CPMT: 58072-DDI00038,CPMT: 58072-DDI00038-14/10/2025,
14/10/2025,58040,58040-DDI00019,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,378.35,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDDJ83J6778L88IRE,2.0,,ch_3SI9f2GNUfzD46Hm1UkD9GBj,CPMT: 58040-DDI00019,CPMT: 58040-DDI00019-14/10/2025,
14/10/2025,58018,58018-DDI00021,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,241.61,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD3K60849TG3XKA7S,2.0,,ch_3SI9exGNUfzD46Hm1QBu0lCh,CPMT: 58018-DDI00021,CPMT: 58018-DDI00021-14/10/2025,
14/10/2025,59211,59211-DDI00033,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,559.35,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDNKPO201I0T8P3EV,2.0,,ch_3SI9fYGNUfzD46Hm11hsBbfo,CPMT: 59211-DDI00033,CPMT: 59211-DDI00033-14/10/2025,
14/10/2025,51082,51082-DDI00055,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,390.88,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDHB504GF186V2T42,2.0,,ch_3SI9cmGNUfzD46Hm0Ot70i2x,CPMT: 51082-DDI00055,CPMT: 51082-DDI00055-14/10/2025,
14/10/2025,60202,60202-DDI00032,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,443.99,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD99BDCSLHA779044,2.0,,ch_3SI9g7GNUfzD46Hm12BWFxVi,CPMT: 60202-DDI00032,CPMT: 60202-DDI00032-14/10/2025,
14/10/2025,61969,61969-DDI00027,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,254.19,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDDNH7965I4G69067,2.0,,ch_3SI9haGNUfzD46Hm0GzY8GuC,CPMT: 61969-DDI00027,CPMT: 61969-DDI00027-14/10/2025,
14/10/2025,61857,61857-DDI00033,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,2273.9,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDC9ZW2B70DN994TX,2.0,,ch_3SI9hYGNUfzD46Hm1zU1RAyp,CPMT: 61857-DDI00033,CPMT: 61857-DDI00033-14/10/2025,
14/10/2025,61838,61838-DDI00024,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,397.86,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDWFK58P37J10708L,2.0,,ch_3SI9hWGNUfzD46Hm04df2ygQ,CPMT: 61838-DDI00024,CPMT: 61838-DDI00024-14/10/2025,
14/10/2025,61837,61837-DDI00027,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,554.4,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDICQ4482W3O30Q76,2.0,,ch_3SI9hTGNUfzD46Hm1bWXwy7I,CPMT: 61837-DDI00027,CPMT: 61837-DDI00027-14/10/2025,
14/10/2025,61835,61835-DDI00025,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,368.48,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDO1241DYNL73Y2PZ,2.0,,ch_3SI9hRGNUfzD46Hm1NkE1EG5,CPMT: 61835-DDI00025,CPMT: 61835-DDI00025-14/10/2025,
14/10/2025,61821,61821-DDI00026,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,554.4,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD0S7Y6VRWDV82ND7,2.0,,ch_3SI9hPGNUfzD46Hm1JMkF8ij,CPMT: 61821-DDI00026,CPMT: 61821-DDI00026-14/10/2025,
14/10/2025,61802,61802-DDI00030,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,333.76,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD28R4327T25JVQ5I,2.0,,ch_3SI9hMGNUfzD46Hm1E6umGzK,CPMT: 61802-DDI00030,CPMT: 61802-DDI00030-14/10/2025,
14/10/2025,61730,61730-DDI00030,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,253.04,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD8HEF2C9G941790Y,2.0,,ch_3SI9hKGNUfzD46Hm1UEU2ncD,CPMT: 61730-DDI00030,CPMT: 61730-DDI00030-14/10/2025,
14/10/2025,61715,61715-DDI00028,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,559.35,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDBM8W4Z1K7W8RZE0,2.0,,ch_3SI9hHGNUfzD46Hm17qSyZrT,CPMT: 61715-DDI00028,CPMT: 61715-DDI00028-14/10/2025,
14/10/2025,61713,61713-DDI00029,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,437.31,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDR2O50971ENBL6WY,2.0,,ch_3SI9hFGNUfzD46Hm1br8EbXf,CPMT: 61713-DDI00029,CPMT: 61713-DDI00029-14/10/2025,
14/10/2025,61703,61703-DDI00015,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,256.48,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD5U04O3QC2X8TIN3,2.0,,ch_3SI9hCGNUfzD46Hm1r4KcTrC,CPMT: 61703-DDI00015,CPMT: 61703-DDI00015-14/10/2025,
14/10/2025,61598,61598-DDI00014,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,258.77,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD63XZ65406E0590H,2.0,,ch_3SI9h9GNUfzD46Hm02i4is1e,CPMT: 61598-DDI00014,CPMT: 61598-DDI00014-14/10/2025,
14/10/2025,61457,61457-DDI00018,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,371.77,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDE90T7ZDJ57K9NHH,2.0,,ch_3SI9gmGNUfzD46Hm0MIUykJM,CPMT: 61457-DDI00018,CPMT: 61457-DDI00018-14/10/2025,
14/10/2025,61456,61456-DDI00022,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,371.77,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD4O2U6M731Y81N3W,2.0,,ch_3SI9gjGNUfzD46Hm1fqUCpDi,CPMT: 61456-DDI00022,CPMT: 61456-DDI00022-14/10/2025,
14/10/2025,57939,57939-DDI00021,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,161.38,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDJ5D9Z5ZYYC739ZD,2.0,,ch_3SI9evGNUfzD46Hm0e5g0tmF,CPMT: 57939-DDI00021,CPMT: 57939-DDI00021-14/10/2025,
14/10/2025,61372,61372-DDI00030,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,345.45,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDVK65897C4BWI788,2.0,,ch_3SI9ghGNUfzD46Hm1hvxbKso,CPMT: 61372-DDI00030,CPMT: 61372-DDI00030-14/10/2025,
14/10/2025,61369,61369-DDI00027,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,333.76,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD67D8BQ266QC7P7T,2.0,,ch_3SI9gcGNUfzD46Hm196V4MQ5,CPMT: 61369-DDI00027,CPMT: 61369-DDI00027-14/10/2025,
14/10/2025,61284,61284-DDI00022,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,312.48,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDL20UTL52Y06P11B,2.0,,ch_3SI9gaGNUfzD46Hm0AoLVCem,CPMT: 61284-DDI00022,CPMT: 61284-DDI00022-14/10/2025,
14/10/2025,61210,61210-DDI00022,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,568.96,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD27Z03L45866415Q,2.0,,ch_3SI9gYGNUfzD46Hm1OhTZiQt,CPMT: 61210-DDI00022,CPMT: 61210-DDI00022-14/10/2025,
14/10/2025,61162,61162-DDI00016,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,246.34,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDF06U4HV1Q7V99X2,2.0,,ch_3SI9gVGNUfzD46Hm1aBN6W2Q,CPMT: 61162-DDI00016,CPMT: 61162-DDI00016-14/10/2025,
14/10/2025,61158,61158-DDI00017,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,333.9,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD35GU5EYGRO72876,2.0,,ch_3SI9gTGNUfzD46Hm1RvmFwxU,CPMT: 61158-DDI00017,CPMT: 61158-DDI00017-14/10/2025,
14/10/2025,60867,60867-DDI00033,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,163.27,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD0V27E61H23M7MJM,2.0,,ch_3SI9gSGNUfzD46Hm1aEDqA3v,CPMT: 60867-DDI00033,CPMT: 60867-DDI00033-14/10/2025,
14/10/2025,60715,60715-DDI00034,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,245.28,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDF7454Y52386G233,2.0,,ch_3SI9gQGNUfzD46Hm0RMB5sMf,CPMT: 60715-DDI00034,CPMT: 60715-DDI00034-14/10/2025,
14/10/2025,60702,60702-DDI00028,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,387.39,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDL17F2SQF16Y5Y9H,2.0,,ch_3SI9gNGNUfzD46Hm0PfxvVnh,CPMT: 60702-DDI00028,CPMT: 60702-DDI00028-14/10/2025,
14/10/2025,60634,60634-DDI00016,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,345.45,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD50049K61W75515Y,2.0,,ch_3SI9gLGNUfzD46Hm0qh5wIPm,CPMT: 60634-DDI00016,CPMT: 60634-DDI00016-14/10/2025,
14/10/2025,60631,60631-DDI00017,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,247.47,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD234Y6BQIL9QQ3R4,2.0,,ch_3SI9gJGNUfzD46Hm1FmsR7mP,CPMT: 60631-DDI00017,CPMT: 60631-DDI00017-14/10/2025,
14/10/2025,60604,60604-DDI00028,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,318.33,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD7YL7LP6V5E2M1CG,2.0,,ch_3SI9gGGNUfzD46Hm1MH8mRPv,CPMT: 60604-DDI00028,CPMT: 60604-DDI00028-14/10/2025,
14/10/2025,60550,60550-DDI00017,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,153.21,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD10D30NF21QV74U0,2.0,,ch_3SI9gEGNUfzD46Hm059jXtK1,CPMT: 60550-DDI00017,CPMT: 60550-DDI00017-14/10/2025,
14/10/2025,60408,60408-DDI00031,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,394.37,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDP82JP80BD1IDH82,2.0,,ch_3SI9gCGNUfzD46Hm0vz4otYR,CPMT: 60408-DDI00031,CPMT: 60408-DDI00031-14/10/2025,
14/10/2025,60303,60303-DDI00017,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,408.45,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDYQ01I7XWH14Q847,2.0,,ch_3SI9g9GNUfzD46Hm1xpJS7r7,CPMT: 60303-DDI00017,CPMT: 60303-DDI00017-14/10/2025,
14/10/2025,61370,61370-DDI00028,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,333.76,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDDK2Z40W0JY7RPGK6,2.0,,ch_3SI9gfGNUfzD46Hm0hJpjQAt,CPMT: 61370-DDI00028,CPMT: 61370-DDI00028-14/10/2025,
14/10/2025,57854,57854-DDI00041,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,451.39,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD6454NTX1C84B277,2.0,,ch_3SI9etGNUfzD46Hm1MPCf20y,CPMT: 57854-DDI00041,CPMT: 57854-DDI00041-14/10/2025,
14/10/2025,57512,57512-DDI00043,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,417.9,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,DDCARD PAYMENT:MESDDD2D8177MQOM433PO,2.0,,ch_3SI9ekGNUfzD46Hm0zVxTvnQ,CPMT: 57512-DDI00043,CPMT: 57512-DDI00043-14/10/2025,
